0.0	95.0	55.0	51.0	1.0784313725490196	48.666666666666664	18.333333333333332	17.0
0.0	16.0	11.0	33.0	0.3333333333333333	16.333333333333332	3.6666666666666665	11.0
0.0	44.0	27.0	53.0	0.5094339622641509	32.333333333333336	9.0	17.666666666666668
0.0	15.0	10.0	47.0	0.2127659574468085	20.666666666666668	3.3333333333333335	15.666666666666666
0.0	40.0	22.0	42.0	0.5238095238095238	27.333333333333332	7.333333333333333	14.0
0.0	46.0	30.0	35.0	0.8571428571428571	27.0	10.0	11.666666666666666
0.0	37.0	24.0	55.0	0.43636363636363634	30.666666666666668	8.0	18.333333333333332
0.0	62.0	39.0	72.0	0.5416666666666666	44.666666666666664	13.0	24.0
0.0	28.0	18.0	44.0	0.4090909090909091	24.0	6.0	14.666666666666666
0.0	37.0	24.0	43.0	0.5581395348837209	26.666666666666668	8.0	14.333333333333334
0.0	41.0	25.0	48.0	0.5208333333333334	29.666666666666668	8.333333333333334	16.0
0.0	74.0	43.0	48.0	0.8958333333333334	40.666666666666664	14.333333333333334	16.0
0.0	52.0	30.0	53.0	0.5660377358490566	35.0	10.0	17.666666666666668
0.0	4.0	2.0	31.0	0.06451612903225806	11.666666666666666	0.6666666666666666	10.333333333333334
0.0	43.0	27.0	45.0	0.6	29.333333333333332	9.0	15.0
0.0	75.0	47.0	46.0	1.0217391304347827	40.333333333333336	15.666666666666666	15.333333333333334
0.0	55.0	33.0	54.0	0.6111111111111112	36.333333333333336	11.0	18.0
0.0	50.0	31.0	50.0	0.62	33.333333333333336	10.333333333333334	16.666666666666668
0.0	96.0	57.0	58.0	0.9827586206896551	51.333333333333336	19.0	19.333333333333332
0.0	85.0	49.0	52.0	0.9423076923076923	45.666666666666664	16.333333333333332	17.333333333333332
0.0	38.0	23.0	52.0	0.4423076923076923	30.0	7.666666666666667	17.333333333333332
0.0	16.0	10.0	62.0	0.16129032258064516	26.0	3.3333333333333335	20.666666666666668
0.0	52.0	29.0	74.0	0.3918918918918919	42.0	9.666666666666666	24.666666666666668
0.0	74.0	41.0	58.0	0.7068965517241379	44.0	13.666666666666666	19.333333333333332
0.0	79.0	49.0	42.0	1.1666666666666667	40.333333333333336	16.333333333333332	14.0
0.0	52.0	31.0	49.0	0.6326530612244898	33.666666666666664	10.333333333333334	16.333333333333332
0.0	73.0	41.0	53.0	0.7735849056603774	42.0	13.666666666666666	17.666666666666668
0.0	54.0	31.0	39.0	0.7948717948717948	31.0	10.333333333333334	13.0
0.0	38.0	24.0	41.0	0.5853658536585366	26.333333333333332	8.0	13.666666666666666
0.0	16.0	11.0	31.0	0.3548387096774194	15.666666666666666	3.6666666666666665	10.333333333333334
0.0	52.0	32.0	43.0	0.7441860465116279	31.666666666666668	10.666666666666666	14.333333333333334
0.0	47.0	29.0	71.0	0.4084507042253521	39.333333333333336	9.666666666666666	23.666666666666668
0.0	26.0	17.0	27.0	0.6296296296296297	17.666666666666668	5.666666666666667	9.0
0.0	36.0	23.0	53.0	0.4339622641509434	29.666666666666668	7.666666666666667	17.666666666666668
0.0	31.0	21.0	25.0	0.84	18.666666666666668	7.0	8.333333333333334
0.0	16.0	11.0	43.0	0.2558139534883721	19.666666666666668	3.6666666666666665	14.333333333333334
0.0	33.0	22.0	61.0	0.36065573770491804	31.333333333333332	7.333333333333333	20.333333333333332
0.0	91.0	51.0	49.0	1.0408163265306123	46.666666666666664	17.0	16.333333333333332
0.0	46.0	29.0	54.0	0.5370370370370371	33.333333333333336	9.666666666666666	18.0
0.0	59.0	36.0	58.0	0.6206896551724138	39.0	12.0	19.333333333333332
0.0	42.0	27.0	45.0	0.6	29.0	9.0	15.0
0.0	9.0	6.0	29.0	0.20689655172413793	12.666666666666666	2.0	9.666666666666666
0.0	49.0	30.0	40.0	0.75	29.666666666666668	10.0	13.333333333333334
0.0	53.0	33.0	46.0	0.717391304347826	33.0	11.0	15.333333333333334
0.0	48.0	30.0	56.0	0.5357142857142857	34.666666666666664	10.0	18.666666666666668
0.0	53.0	31.0	62.0	0.5	38.333333333333336	10.333333333333334	20.666666666666668
0.0	36.0	22.0	29.0	0.7586206896551724	21.666666666666668	7.333333333333333	9.666666666666666
0.0	32.0	19.0	36.0	0.5277777777777778	22.666666666666668	6.333333333333333	12.0
0.0	28.0	17.0	27.0	0.6296296296296297	18.333333333333332	5.666666666666667	9.0
0.0	35.0	23.0	40.0	0.575	25.0	7.666666666666667	13.333333333333334
0.0	49.0	32.0	28.0	1.1428571428571428	25.666666666666668	10.666666666666666	9.333333333333334
0.0	19.0	11.0	52.0	0.21153846153846154	23.666666666666668	3.6666666666666665	17.333333333333332
0.0	48.0	28.0	55.0	0.509090909090909	34.333333333333336	9.333333333333334	18.333333333333332
0.0	50.0	31.0	52.0	0.5961538461538461	34.0	10.333333333333334	17.333333333333332
0.0	38.0	24.0	45.0	0.5333333333333333	27.666666666666668	8.0	15.0
0.0	44.0	26.0	31.0	0.8387096774193549	25.0	8.666666666666666	10.333333333333334
0.0	34.0	20.0	49.0	0.40816326530612246	27.666666666666668	6.666666666666667	16.333333333333332
0.0	23.0	15.0	29.0	0.5172413793103449	17.333333333333332	5.0	9.666666666666666
0.0	4.0	3.0	37.0	0.08108108108108109	13.666666666666666	1.0	12.333333333333334
0.0	11.0	7.0	44.0	0.1590909090909091	18.333333333333332	2.3333333333333335	14.666666666666666
0.0	17.0	11.0	37.0	0.2972972972972973	18.0	3.6666666666666665	12.333333333333334
0.0	55.0	33.0	61.0	0.5409836065573771	38.666666666666664	11.0	20.333333333333332
0.0	65.0	41.0	45.0	0.9111111111111111	36.666666666666664	13.666666666666666	15.0
0.0	36.0	23.0	31.0	0.7419354838709677	22.333333333333332	7.666666666666667	10.333333333333334
0.0	20.0	13.0	42.0	0.30952380952380953	20.666666666666668	4.333333333333333	14.0
0.0	40.0	25.0	47.0	0.5319148936170213	29.0	8.333333333333334	15.666666666666666
0.0	38.0	25.0	41.0	0.6097560975609756	26.333333333333332	8.333333333333334	13.666666666666666
